date,temp_max,temp_min,precipitation_mm,humidity_percent
2024-01-21,-5.0,-10.3,0.0,21
2024-01-22,-3.8,-11.0,0.0,23
2024-01-23,0.1,-11.8,0.0,24
2024-01-24,1.9,-6.8,0.0,27
2024-01-25,4.9,-5.5,0.0,26
2024-01-26,4.9,-4.3,0.0,26
2024-01-27,3.2,-5.4,0.0,32
2024-01-28,4.7,-6.5,0.0,35
2024-01-29,3.3,-5.7,0.0,50
2024-01-30,1.0,-6.0,0.0,67
2024-01-31,1.3,-5.9,0.0,45
2024-02-01,-2.6,-7.3,0.0,22
2024-02-02,-0.7,-8.5,0.0,39
2024-02-03,2.1,-7.1,0.0,44
2024-02-04,0.4,-7.1,0.0,51
2024-02-05,3.6,-4.4,0.0,53
2024-02-06,4.6,-5.2,0.0,47
2024-02-07,4.4,-5.4,0.0,36
2024-02-08,4.9,-5.6,0.0,36
2024-02-09,8.2,-5.1,0.0,39
2024-02-10,5.3,-5.6,0.0,36
2024-02-11,10.0,-4.3,0.0,48
2024-02-12,9.4,-4.1,0.0,56
2024-02-13,12.4,-2.4,0.0,62
2024-02-14,11.1,-0.8,0.0,44
2024-02-15,7.7,-5.0,0.0,38
2024-02-16,8.1,-4.9,0.0,63
2024-02-17,9.6,-3.0,0.0,77
2024-02-18,8.5,3.4,1.3,71
2024-02-19,4.3,-3.5,0.3,20
2024-02-20,-2.7,-5.5,2.9,33
2024-02-21,0.7,-5.4,1.7,43
2024-02-22,2.7,-5.2,0.0,25
2024-02-23,2.9,-6.5,0.0,30
2024-02-24,5.4,-4.8,0.0,41
2024-02-25,8.9,-4.2,0.0,30
2024-02-26,4.6,-4.6,0.0,45
2024-02-27,6.6,-4.0,0.0,52
2024-02-28,7.0,-1.6,0.0,52
2024-02-29,3.7,-4.8,0.0,24
2024-03-01,4.8,-7.9,0.0,26
2024-03-02,11.7,-4.3,0.0,34
2024-03-03,8.6,-3.3,0.0,34
2024-03-04,7.7,-5.0,0.0,53
2024-03-05,4.0,-0.5,0.9,76
2024-03-06,8.3,-2.8,0.0,45
2024-03-07,10.4,-4.3,0.0,49
2024-03-08,10.4,-1.8,0.0,31
2024-03-09,12.6,-3.9,0.0,46
2024-03-10,12.4,-1.9,0.0,62
2024-03-11,15.1,-0.6,0.0,45
2024-03-12,13.7,-1.6,0.0,30
2024-03-13,18.4,-0.9,0.0,38
2024-03-14,20.3,1.2,0.0,32
2024-03-15,21.8,2.7,0.0,45
2024-03-16,19.9,7.2,0.2,38
2024-03-17,13.6,3.1,0.0,20
2024-03-18,15.9,0.2,0.0,31
2024-03-19,15.4,0.8,0.0,17
2024-03-20,14.6,-2.0,0.0,24
2024-03-21,13.3,0.1,1.1,43
2024-03-22,22.4,1.0,0.0,44
2024-03-23,22.0,5.8,0.0,31
2024-03-24,12.1,7.2,3.8,57
2024-03-25,17.9,4.6,0.3,70
2024-03-26,18.5,3.3,0.0,69
2024-03-27,18.6,4.4,1.0,76
2024-03-28,16.1,5.0,0.0,16
2024-03-29,19.7,3.7,0.0,24
2024-03-30,21.7,4.2,0.0,27
2024-03-31,20.5,5.0,0.0,36
2024-04-01,15.7,5.0,0.0,38
2024-04-02,20.5,7.3,0.0,26
2024-04-03,20.2,10.4,0.4,38
2024-04-04,19.2,7.3,0.1,39
2024-04-05,21.1,4.6,0.4,49
2024-04-06,27.3,8.1,0.0,45
2024-04-07,28.1,10.5,0.0,22
2024-04-08,22.0,11.2,0.0,26
2024-04-09,16.9,7.3,4.5,35
2024-04-10,12.8,6.9,2.7,53
2024-04-11,23.4,5.2,0.0,71
2024-04-12,27.1,11.5,0.1,66
2024-04-13,27.9,13.6,0.0,59
2024-04-14,21.9,13.4,0.5,67
2024-04-15,23.3,9.2,0.6,39
2024-04-16,26.0,8.6,0.0,19
2024-04-17,27.7,9.6,0.0,40
2024-04-18,29.9,12.3,0.0,40
2024-04-19,19.7,14.4,0.0,30
2024-04-20,23.1,12.5,0.0,39
2024-04-21,25.0,9.1,0.0,49
2024-04-22,26.1,10.3,8.0,63
2024-04-23,19.5,10.8,9.6,62
2024-04-24,25.6,8.1,0.0,60
2024-04-25,27.9,10.7,0.0,59
2024-04-26,27.9,13.6,0.0,67
2024-04-27,23.0,14.7,0.1,60
2024-04-28,17.0,11.4,1.4,55
2024-04-29,14.2,9.4,4.4,75
2024-04-30,24.9,6.4,0.0,47
2024-05-01,26.6,8.0,0.0,40
2024-05-02,27.0,11.1,0.0,45
2024-05-03,27.0,11.9,0.0,44
2024-05-04,23.5,13.2,0.0,49
2024-05-05,21.9,13.1,1.6,67
2024-05-06,26.5,14.4,1.9,59
2024-05-07,27.7,14.3,2.7,46
2024-05-08,29.8,15.1,0.0,45
2024-05-09,29.7,15.1,0.0,45
2024-05-10,29.4,17.1,2.9,51
2024-05-11,26.0,14.4,0.0,18
2024-05-12,29.2,12.7,0.0,24
2024-05-13,31.9,12.0,0.0,33
2024-05-14,32.9,16.2,0.0,29
2024-05-15,26.9,14.3,0.0,14
2024-05-16,29.6,12.0,0.0,31
2024-05-17,33.3,15.8,0.0,43
2024-05-18,33.4,17.6,0.0,55
2024-05-19,25.4,19.3,23.7,68
2024-05-20,26.3,15.8,0.0,48
2024-05-21,27.2,15.7,0.0,50
2024-05-22,31.4,16.1,0.0,59
2024-05-23,31.8,19.4,0.0,56
2024-05-24,21.4,13.9,2.5,59
2024-05-25,16.0,12.1,15.1,85
2024-05-26,28.3,10.6,0.0,48
2024-05-27,29.8,13.3,0.0,35
2024-05-28,30.7,14.0,0.0,46
2024-05-29,32.7,20.0,0.0,42
2024-05-30,33.3,19.9,0.3,50
2024-05-31,29.6,19.7,0.0,27
2024-06-01,32.1,15.9,0.0,36
2024-06-02,32.6,19.3,0.0,33
2024-06-03,33.0,18.2,0.0,39
2024-06-04,33.1,18.6,0.0,38
2024-06-05,30.3,19.5,0.0,44
2024-06-06,31.4,19.9,0.0,47
2024-06-07,23.6,17.6,5.1,66
2024-06-08,31.9,14.4,0.0,67
2024-06-09,34.9,18.3,0.0,53
2024-06-10,36.0,19.1,0.5,54
2024-06-11,36.5,20.6,0.0,52
2024-06-12,37.0,21.2,0.0,50
2024-06-13,35.4,22.3,8.9,57
2024-06-14,35.8,21.6,0.8,50
2024-06-15,33.0,20.2,0.0,29
2024-06-16,34.7,18.7,0.0,41
2024-06-17,37.5,20.6,0.0,38
2024-06-18,38.4,23.8,0.0,34
2024-06-19,36.2,25.8,0.0,36
2024-06-20,36.4,23.5,0.0,50
2024-06-21,25.4,22.8,5.9,66
2024-06-22,36.2,20.3,0.0,48
2024-06-23,30.9,20.1,0.6,31
2024-06-24,33.4,19.5,0.0,30
2024-06-25,35.0,19.6,0.0,33
2024-06-26,36.6,20.7,0.0,40
2024-06-27,36.3,26.6,0.0,29
2024-06-28,37.3,23.0,0.0,33
2024-06-29,34.1,24.1,3.7,52
2024-06-30,32.9,22.0,0.2,72
2024-07-01,28.2,21.7,16.4,74
2024-07-02,22.6,19.1,6.5,85
2024-07-03,28.0,16.7,0.0,70
2024-07-04,29.4,20.0,0.1,72
2024-07-05,31.8,21.2,1.1,78
2024-07-06,32.5,22.3,1.0,73
2024-07-07,31.1,22.0,0.3,73
2024-07-08,31.6,21.6,0.0,70
2024-07-09,31.8,23.1,0.5,61
2024-07-10,33.5,22.3,0.0,61
2024-07-11,35.3,23.1,0.0,62
2024-07-12,28.6,23.6,17.2,78
2024-07-13,25.8,22.0,17.1,88
2024-07-14,30.7,22.1,1.4,73
2024-07-15,31.0,21.5,0.5,69
2024-07-16,30.9,22.9,3.3,81
2024-07-17,34.3,21.1,0.0,58
2024-07-18,36.8,21.2,0.0,50
2024-07-19,36.6,22.9,5.9,60
2024-07-20,35.4,24.4,2.2,66
2024-07-21,36.4,27.0,2.8,63
2024-07-22,36.3,23.9,9.9,74
2024-07-23,37.8,26.5,0.2,68
2024-07-24,36.7,25.9,32.0,81
2024-07-25,28.0,22.9,34.0,88
2024-07-26,32.1,23.3,0.3,80
2024-07-27,32.8,24.7,0.3,78
2024-07-28,34.2,24.7,0.0,78
2024-07-29,34.3,26.9,2.7,79
2024-07-30,29.0,24.4,54.5,93
2024-07-31,31.6,25.2,3.1,87
2024-08-01,32.2,23.8,0.0,79
2024-08-02,31.9,23.5,13.5,87
2024-08-03,30.5,24.3,12.6,89
2024-08-04,31.4,23.8,26.8,86
2024-08-05,32.4,23.9,0.0,81
2024-08-06,32.3,23.9,0.0,78
2024-08-07,29.6,24.2,0.0,84
2024-08-08,32.7,22.9,0.0,81
2024-08-09,28.8,24.4,87.7,89
2024-08-10,31.4,23.9,2.2,86
2024-08-11,31.7,22.0,1.2,76
2024-08-12,29.1,22.9,0.3,68
2024-08-13,29.1,22.5,3.6,72
2024-08-14,30.0,21.1,4.8,76
2024-08-15,30.4,23.2,2.0,83
2024-08-16,30.3,23.9,9.3,86
2024-08-17,30.4,23.2,5.5,88
2024-08-18,30.1,22.5,11.1,83
2024-08-19,28.0,22.0,5.4,87
2024-08-20,27.1,21.5,18.2,83
2024-08-21,29.5,21.4,0.0,81
2024-08-22,33.5,22.6,0.0,74
2024-08-23,31.4,22.2,6.1,85
2024-08-24,30.8,21.3,0.0,84
2024-08-25,29.0,22.1,13.4,85
2024-08-26,23.9,20.3,68.1,84
2024-08-27,29.2,18.1,0.0,68
2024-08-28,29.0,17.2,0.0,72
2024-08-29,28.6,17.6,0.0,76
2024-08-30,31.7,20.0,0.0,82
2024-08-31,29.9,22.9,8.5,80
2024-09-01,30.7,21.6,0.1,65
2024-09-02,26.7,17.4,0.0,59
2024-09-03,26.7,17.7,0.0,67
2024-09-04,24.9,19.2,4.5,81
2024-09-05,28.4,18.6,0.0,64
2024-09-06,28.0,17.4,0.0,69
2024-09-07,22.7,18.6,10.1,85
2024-09-08,26.0,17.9,0.0,83
2024-09-09,26.3,20.8,4.7,89
2024-09-10,25.1,16.9,0.1,61
2024-09-11,26.8,16.2,0.0,75
2024-09-12,27.0,16.4,0.0,64
2024-09-13,27.2,17.0,0.0,62
2024-09-14,23.4,16.9,0.0,61
2024-09-15,23.6,16.1,0.0,68
2024-09-16,26.2,16.4,0.0,73
2024-09-17,28.4,18.7,0.0,74
2024-09-18,28.2,19.7,0.0,70
2024-09-19,28.7,19.3,0.0,74
2024-09-20,23.7,14.3,13.0,78
2024-09-21,22.4,11.4,0.0,54
2024-09-22,21.5,12.4,0.0,50
2024-09-23,22.4,9.2,0.0,67
2024-09-24,24.0,10.9,3.2,72
2024-09-25,24.0,14.6,0.0,73
2024-09-26,24.1,13.6,0.3,76
2024-09-27,25.3,17.0,0.0,66
2024-09-28,25.5,18.8,0.2,75
2024-09-29,26.4,15.2,11.1,80
2024-09-30,20.3,12.9,3.1,56
2024-10-01,16.9,10.2,0.0,38
2024-10-02,17.9,6.7,0.0,50
2024-10-03,21.1,6.8,0.0,61
2024-10-04,20.6,9.2,0.0,66
2024-10-05,21.9,9.2,0.0,69
2024-10-06,19.1,12.9,1.3,81
2024-10-07,19.9,10.2,0.0,70
2024-10-08,21.3,8.3,0.0,64
2024-10-09,20.7,9.8,0.0,81
2024-10-10,19.8,10.2,0.0,41
2024-10-11,21.1,6.8,0.0,66
2024-10-12,23.3,10.3,0.0,70
2024-10-13,20.4,12.8,2.8,89
2024-10-14,22.1,13.3,0.1,84
2024-10-15,19.5,11.7,0.0,57
2024-10-16,18.8,9.5,0.0,74
2024-10-17,18.3,12.6,7.5,79
2024-10-18,17.5,10.8,6.9,73
2024-10-19,10.8,3.2,0.0,28
2024-10-20,10.3,1.5,0.1,50
2024-10-21,12.0,1.1,0.0,77
2024-10-22,16.0,5.2,3.5,63
2024-10-23,15.8,2.6,0.0,77
2024-10-24,18.7,5.6,0.0,73
2024-10-25,19.0,6.9,0.0,85
2024-10-26,16.5,8.5,0.0,90
2024-10-27,17.3,7.8,0.0,48
2024-10-28,16.5,3.7,0.0,69
2024-10-29,18.3,5.4,0.0,80
2024-10-30,15.3,7.4,0.3,73
2024-10-31,14.3,8.5,0.7,92
2024-11-01,18.7,8.6,0.0,88
2024-11-02,17.7,9.3,0.0,89
2024-11-03,19.1,7.8,0.0,57
2024-11-04,11.2,2.5,0.0,33
2024-11-05,13.4,1.7,0.0,53
2024-11-06,12.7,1.3,0.0,58
2024-11-07,13.5,2.7,0.0,72
2024-11-08,14.4,4.5,0.0,78
2024-11-09,16.2,4.6,0.0,84
2024-11-10,18.4,6.8,0.0,76
2024-11-11,13.8,5.3,0.4,90
2024-11-12,15.9,6.4,0.0,81
2024-11-13,11.0,9.1,8.3,93
2024-11-14,16.8,7.7,3.7,86
2024-11-15,14.3,6.5,0.0,91
2024-11-16,13.5,6.4,0.0,45
2024-11-17,9.7,2.7,0.0,43
2024-11-18,6.4,0.0,0.0,63
2024-11-19,7.7,-0.5,0.0,75
2024-11-20,11.3,1.3,0.0,70
2024-11-21,14.1,4.0,0.0,39
2024-11-22,10.9,1.7,0.0,54
2024-11-23,9.6,1.9,0.0,66
2024-11-24,9.5,2.1,0.0,73
2024-11-25,7.1,-1.1,4.0,53
2024-11-26,2.5,-2.6,0.2,23
2024-11-27,4.0,-4.5,0.0,27
2024-11-28,6.6,0.3,0.0,31
2024-11-29,13.4,3.1,0.0,39
2024-11-30,13.0,2.6,0.0,46
2024-12-01,11.3,2.3,0.0,50
2024-12-02,5.2,-2.1,0.0,19
2024-12-03,6.7,-2.4,0.0,32
2024-12-04,5.3,-1.9,0.0,39
2024-12-05,7.4,0.7,0.0,31
2024-12-06,5.1,0.1,0.0,30
2024-12-07,2.7,-2.2,0.0,23
2024-12-08,2.2,-3.6,0.0,23
2024-12-09,2.9,-6.5,0.0,26
2024-12-10,4.2,-2.7,0.0,38
2024-12-11,3.8,-0.7,0.0,39
2024-12-12,1.9,-3.5,0.0,69
2024-12-13,2.6,-2.3,0.0,30
2024-12-14,3.9,-3.2,0.0,29
2024-12-15,4.8,-1.2,0.0,25
2024-12-16,5.3,-0.3,0.0,28
2024-12-17,3.7,-1.8,0.0,31
2024-12-18,2.9,-3.4,0.0,29
2024-12-19,1.3,-6.8,0.0,37
2024-12-20,1.7,-7.0,0.0,37
2024-12-21,1.1,-5.1,0.0,25
2024-12-22,1.6,-5.7,0.0,32
2024-12-23,3.2,-4.9,0.0,33
2024-12-24,2.4,-6.5,0.0,42
2024-12-25,4.9,-6.4,0.0,38
2024-12-26,1.5,-3.9,0.0,26
2024-12-27,0.5,-5.5,0.0,24
2024-12-28,3.4,-4.5,0.0,23
2024-12-29,2.2,-6.1,0.0,30
2024-12-30,5.3,-0.6,0.0,24
2024-12-31,3.7,-3.9,0.0,33
